dataset,filename,date,year,month,data_var,units,domain_mean,domain_min,domain_max
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2011-2011__m09__NH0_90__grid_1p0.grib,2011-09,2011,9,tp,m,0.003768917099358717,0.0,0.054592132568359375
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2011-2011__m10__NH0_90__grid_1p0.grib,2011-10,2011,10,tp,m,0.003415253567388058,0.0,0.05747222900390625
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2011-2011__m11__NH0_90__grid_1p0.grib,2011-11,2011,11,tp,m,0.0033448373477009295,0.0,0.04495429992675781
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2011-2011__m12__NH0_90__grid_1p0.grib,2011-12,2011,12,tp,m,0.0028332469065265238,0.0,0.03555488586425781
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2012-2012__m01__NH0_90__grid_1p0.grib,2012-01,2012,1,tp,m,0.0023303570509148695,0.0,0.036975860595703125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2012-2012__m02__NH0_90__grid_1p0.grib,2012-02,2012,2,tp,m,0.0023367396251858553,0.0,0.029376983642578125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2012-2012__m03__NH0_90__grid_1p0.grib,2012-03,2012,3,tp,m,0.002128504414061096,0.0,0.03197479248046875
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2012-2012__m04__NH0_90__grid_1p0.grib,2012-04,2012,4,tp,m,0.002521908287564224,0.0,0.03417491912841797
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2012-2012__m05__NH0_90__grid_1p0.grib,2012-05,2012,5,tp,m,0.0028461692746801813,0.0,0.04113197326660156
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2012-2012__m06__NH0_90__grid_1p0.grib,2012-06,2012,6,tp,m,0.003281938673033198,0.0,0.055751800537109375
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2012-2012__m07__NH0_90__grid_1p0.grib,2012-07,2012,7,tp,m,0.0035465157471142998,0.0,0.06331634521484375
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2012-2012__m08__NH0_90__grid_1p0.grib,2012-08,2012,8,tp,m,0.0037691174787539312,0.0,0.06456184387207031
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2012-2012__m09__NH0_90__grid_1p0.grib,2012-09,2012,9,tp,m,0.0036259433735323613,0.0,0.0429840087890625
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2012-2012__m10__NH0_90__grid_1p0.grib,2012-10,2012,10,tp,m,0.003474670671013558,0.0,0.04308128356933594
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2012-2012__m11__NH0_90__grid_1p0.grib,2012-11,2012,11,tp,m,0.0031784360193806774,0.0,0.05092811584472656
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2012-2012__m12__NH0_90__grid_1p0.grib,2012-12,2012,12,tp,m,0.0029120225125181323,0.0,0.0438385009765625
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2013-2013__m01__NH0_90__grid_1p0.grib,2013-01,2013,1,tp,m,0.002494771446523884,0.0,0.03159904479980469
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2013-2013__m02__NH0_90__grid_1p0.grib,2013-02,2013,2,tp,m,0.0023929049151649347,0.0,0.03555107116699219
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2013-2013__m03__NH0_90__grid_1p0.grib,2013-03,2013,3,tp,m,0.0021805670237259184,0.0,0.03662109375
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2013-2013__m04__NH0_90__grid_1p0.grib,2013-04,2013,4,tp,m,0.002485142909342026,0.0,0.042423248291015625
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2013-2013__m05__NH0_90__grid_1p0.grib,2013-05,2013,5,tp,m,0.0029698139283747984,0.0,0.05648231506347656
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2013-2013__m06__NH0_90__grid_1p0.grib,2013-06,2013,6,tp,m,0.003326609695401624,0.0,0.05050849914550781
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2013-2013__m07__NH0_90__grid_1p0.grib,2013-07,2013,7,tp,m,0.0033971400609062274,0.0,0.05437469482421875
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2013-2013__m08__NH0_90__grid_1p0.grib,2013-08,2013,8,tp,m,0.0036700290579184387,0.0,0.04905509948730469
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2013-2013__m09__NH0_90__grid_1p0.grib,2013-09,2013,9,tp,m,0.0036759506138530963,0.0,0.060024261474609375
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2013-2013__m10__NH0_90__grid_1p0.grib,2013-10,2013,10,tp,m,0.0034482268962730566,0.0,0.06826591491699219
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2013-2013__m11__NH0_90__grid_1p0.grib,2013-11,2013,11,tp,m,0.003258938304339914,0.0,0.044513702392578125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2013-2013__m12__NH0_90__grid_1p0.grib,2013-12,2013,12,tp,m,0.002824619759614479,0.0,0.030855178833007812
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2014-2014__m01__NH0_90__grid_1p0.grib,2014-01,2014,1,tp,m,0.0025787487550563374,0.0,0.04990386962890625
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2014-2014__m02__NH0_90__grid_1p0.grib,2014-02,2014,2,tp,m,0.0023173460448535563,0.0,0.028657913208007812
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2014-2014__m03__NH0_90__grid_1p0.grib,2014-03,2014,3,tp,m,0.002216604008491502,0.0,0.04120635986328125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2014-2014__m04__NH0_90__grid_1p0.grib,2014-04,2014,4,tp,m,0.0024944464116047377,0.0,0.05739402770996094
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2014-2014__m05__NH0_90__grid_1p0.grib,2014-05,2014,5,tp,m,0.002948045676873012,0.0,0.04070472717285156
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2014-2014__m06__NH0_90__grid_1p0.grib,2014-06,2014,6,tp,m,0.003411319927925464,0.0,0.04255104064941406
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2014-2014__m07__NH0_90__grid_1p0.grib,2014-07,2014,7,tp,m,0.003632606146496321,0.0,0.049884796142578125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2014-2014__m08__NH0_90__grid_1p0.grib,2014-08,2014,8,tp,m,0.0036700922420783086,0.0,0.05991363525390625
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2014-2014__m09__NH0_90__grid_1p0.grib,2014-09,2014,9,tp,m,0.003640815036361612,0.0,0.0662078857421875
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2014-2014__m10__NH0_90__grid_1p0.grib,2014-10,2014,10,tp,m,0.0035622566531380126,0.0,0.05954170227050781
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2014-2014__m11__NH0_90__grid_1p0.grib,2014-11,2014,11,tp,m,0.003320703771061305,0.0,0.03960609436035156
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2014-2014__m12__NH0_90__grid_1p0.grib,2014-12,2014,12,tp,m,0.0029682433507129016,0.0,0.04710197448730469
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2015-2015__m01__NH0_90__grid_1p0.grib,2015-01,2015,1,tp,m,0.002520879619305324,0.0,0.030694961547851562
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2015-2015__m02__NH0_90__grid_1p0.grib,2015-02,2015,2,tp,m,0.0024011361228821596,0.0,0.02798175811767578
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2015-2015__m03__NH0_90__grid_1p0.grib,2015-03,2015,3,tp,m,0.002268914494987625,0.0,0.024784088134765625
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2015-2015__m04__NH0_90__grid_1p0.grib,2015-04,2015,4,tp,m,0.0025086987505810445,0.0,0.042789459228515625
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2015-2015__m05__NH0_90__grid_1p0.grib,2015-05,2015,5,tp,m,0.0030219976802099064,0.0,0.037265777587890625
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2015-2015__m06__NH0_90__grid_1p0.grib,2015-06,2015,6,tp,m,0.003460082795996563,0.0,0.03553581237792969
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2015-2015__m07__NH0_90__grid_1p0.grib,2015-07,2015,7,tp,m,0.0036188784649962844,0.0,0.04311180114746094
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2015-2015__m08__NH0_90__grid_1p0.grib,2015-08,2015,8,tp,m,0.003771000571174864,0.0,0.05889701843261719
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2015-2015__m09__NH0_90__grid_1p0.grib,2015-09,2015,9,tp,m,0.0037609697956755184,0.0,0.05626487731933594
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2015-2015__m10__NH0_90__grid_1p0.grib,2015-10,2015,10,tp,m,0.003673833475611268,0.0,0.05694007873535156
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2015-2015__m11__NH0_90__grid_1p0.grib,2015-11,2015,11,tp,m,0.003309823439647749,0.0,0.051349639892578125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2015-2015__m12__NH0_90__grid_1p0.grib,2015-12,2015,12,tp,m,0.00296430417099253,0.0,0.04133796691894531
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2016-2016__m01__NH0_90__grid_1p0.grib,2016-01,2016,1,tp,m,0.0024888132502763104,0.0,0.042591094970703125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2016-2016__m02__NH0_90__grid_1p0.grib,2016-02,2016,2,tp,m,0.0022924940502606454,0.0,0.04059791564941406
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2016-2016__m03__NH0_90__grid_1p0.grib,2016-03,2016,3,tp,m,0.0021960405385575495,0.0,0.03393363952636719
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2016-2016__m04__NH0_90__grid_1p0.grib,2016-04,2016,4,tp,m,0.0023978075439900185,0.0,0.041156768798828125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2016-2016__m05__NH0_90__grid_1p0.grib,2016-05,2016,5,tp,m,0.003009372506034663,0.0,0.05496978759765625
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2016-2016__m06__NH0_90__grid_1p0.grib,2016-06,2016,6,tp,m,0.0032817645994799418,0.0,0.04554939270019531
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2016-2016__m07__NH0_90__grid_1p0.grib,2016-07,2016,7,tp,m,0.0035227158466845884,0.0,0.0524444580078125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2016-2016__m08__NH0_90__grid_1p0.grib,2016-08,2016,8,tp,m,0.0037659360586348887,0.0,0.05059051513671875
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2016-2016__m09__NH0_90__grid_1p0.grib,2016-09,2016,9,tp,m,0.0036453102031580847,0.0,0.06215667724609375
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2016-2016__m10__NH0_90__grid_1p0.grib,2016-10,2016,10,tp,m,0.0035761852883538846,0.0,0.05645561218261719
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2016-2016__m11__NH0_90__grid_1p0.grib,2016-11,2016,11,tp,m,0.0033601794884339908,0.0,0.04012298583984375
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2016-2016__m12__NH0_90__grid_1p0.grib,2016-12,2016,12,tp,m,0.0029574894019160866,0.0,0.04718017578125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2017-2017__m01__NH0_90__grid_1p0.grib,2017-01,2017,1,tp,m,0.0026156391951038956,0.0,0.029491424560546875
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2017-2017__m02__NH0_90__grid_1p0.grib,2017-02,2017,2,tp,m,0.0022255716487230757,0.0,0.029999732971191406
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2017-2017__m03__NH0_90__grid_1p0.grib,2017-03,2017,3,tp,m,0.0022348522070738987,0.0,0.030078887939453125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2017-2017__m04__NH0_90__grid_1p0.grib,2017-04,2017,4,tp,m,0.0023057148864526595,0.0,0.04229545593261719
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2017-2017__m05__NH0_90__grid_1p0.grib,2017-05,2017,5,tp,m,0.0029857998293462105,0.0,0.03124237060546875
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2017-2017__m06__NH0_90__grid_1p0.grib,2017-06,2017,6,tp,m,0.003368075390493331,0.0,0.044055938720703125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2017-2017__m07__NH0_90__grid_1p0.grib,2017-07,2017,7,tp,m,0.0036861280895375864,0.0,0.056255340576171875
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2017-2017__m08__NH0_90__grid_1p0.grib,2017-08,2017,8,tp,m,0.003676785282042321,0.0,0.05968475341796875
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2017-2017__m09__NH0_90__grid_1p0.grib,2017-09,2017,9,tp,m,0.003759821014738593,0.0,0.06463623046875
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2017-2017__m10__NH0_90__grid_1p0.grib,2017-10,2017,10,tp,m,0.003603146727064103,0.0,0.05621147155761719
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2017-2017__m11__NH0_90__grid_1p0.grib,2017-11,2017,11,tp,m,0.003208646585877259,0.0,0.04842567443847656
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2017-2017__m12__NH0_90__grid_1p0.grib,2017-12,2017,12,tp,m,0.002870904050502447,0.0,0.03867912292480469
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2018-2018__m01__NH0_90__grid_1p0.grib,2018-01,2018,1,tp,m,0.0026102197245348835,0.0,0.03349494934082031
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2018-2018__m02__NH0_90__grid_1p0.grib,2018-02,2018,2,tp,m,0.0022733735898857878,0.0,0.030138015747070312
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2018-2018__m03__NH0_90__grid_1p0.grib,2018-03,2018,3,tp,m,0.002299717247780845,0.0,0.027927398681640625
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2018-2018__m04__NH0_90__grid_1p0.grib,2018-04,2018,4,tp,m,0.00254196622179665,0.0,0.04178047180175781
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2018-2018__m05__NH0_90__grid_1p0.grib,2018-05,2018,5,tp,m,0.003097988619247532,0.0,0.04183387756347656
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2018-2018__m06__NH0_90__grid_1p0.grib,2018-06,2018,6,tp,m,0.0035138279954627844,0.0,0.04556083679199219
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2018-2018__m07__NH0_90__grid_1p0.grib,2018-07,2018,7,tp,m,0.0037377988806646563,0.0,0.044185638427734375
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2018-2018__m08__NH0_90__grid_1p0.grib,2018-08,2018,8,tp,m,0.0037592386450201456,0.0,0.051666259765625
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2018-2018__m09__NH0_90__grid_1p0.grib,2018-09,2018,9,tp,m,0.0036561338703528785,0.0,0.041385650634765625
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2018-2018__m10__NH0_90__grid_1p0.grib,2018-10,2018,10,tp,m,0.0035357582946762764,0.0,0.04875946044921875
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2018-2018__m11__NH0_90__grid_1p0.grib,2018-11,2018,11,tp,m,0.003280843306743371,0.0,0.04834556579589844
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2018-2018__m12__NH0_90__grid_1p0.grib,2018-12,2018,12,tp,m,0.002946923257851247,0.0,0.03700447082519531
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2019-2019__m01__NH0_90__grid_1p0.grib,2019-01,2019,1,tp,m,0.002559350692281692,0.0,0.02547931671142578
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2019-2019__m02__NH0_90__grid_1p0.grib,2019-02,2019,2,tp,m,0.002230945058068194,0.0,0.025737762451171875
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2019-2019__m03__NH0_90__grid_1p0.grib,2019-03,2019,3,tp,m,0.002213911750757378,0.0,0.03478240966796875
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2019-2019__m04__NH0_90__grid_1p0.grib,2019-04,2019,4,tp,m,0.0023653029391276586,0.0,0.046749114990234375
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2019-2019__m05__NH0_90__grid_1p0.grib,2019-05,2019,5,tp,m,0.002926771990894732,0.0,0.040859222412109375
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2019-2019__m06__NH0_90__grid_1p0.grib,2019-06,2019,6,tp,m,0.003408630760918665,0.0,0.052997589111328125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2019-2019__m07__NH0_90__grid_1p0.grib,2019-07,2019,7,tp,m,0.003609145315694801,0.0,0.06138038635253906
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2019-2019__m08__NH0_90__grid_1p0.grib,2019-08,2019,8,tp,m,0.0038577585351636545,0.0,0.052692413330078125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2019-2019__m09__NH0_90__grid_1p0.grib,2019-09,2019,9,tp,m,0.003776989490748394,0.0,0.050617218017578125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2019-2019__m10__NH0_90__grid_1p0.grib,2019-10,2019,10,tp,m,0.003614472014155766,0.0,0.07030868530273438
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2019-2019__m11__NH0_90__grid_1p0.grib,2019-11,2019,11,tp,m,0.0034671117676965298,0.0,0.043392181396484375
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2019-2019__m12__NH0_90__grid_1p0.grib,2019-12,2019,12,tp,m,0.0030769463475594796,0.0,0.041259765625
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2020-2020__m01__NH0_90__grid_1p0.grib,2020-01,2020,1,tp,m,0.002501686007050183,0.0,0.035022735595703125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2020-2020__m02__NH0_90__grid_1p0.grib,2020-02,2020,2,tp,m,0.0022732556570573235,0.0,0.029285430908203125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2020-2020__m03__NH0_90__grid_1p0.grib,2020-03,2020,3,tp,m,0.0022375945825432687,0.0,0.03165721893310547
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2020-2020__m04__NH0_90__grid_1p0.grib,2020-04,2020,4,tp,m,0.0024294412555328953,0.0,0.030691146850585938
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2020-2020__m05__NH0_90__grid_1p0.grib,2020-05,2020,5,tp,m,0.0029573377694841908,0.0,0.045177459716796875
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2020-2020__m06__NH0_90__grid_1p0.grib,2020-06,2020,6,tp,m,0.0033006468107823735,0.0,0.0575408935546875
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2020-2020__m07__NH0_90__grid_1p0.grib,2020-07,2020,7,tp,m,0.003560744452793885,0.0,0.056964874267578125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2020-2020__m08__NH0_90__grid_1p0.grib,2020-08,2020,8,tp,m,0.0037043933201346643,0.0,0.052478790283203125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2020-2020__m09__NH0_90__grid_1p0.grib,2020-09,2020,9,tp,m,0.0036856153918308405,0.0,0.054950714111328125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2020-2020__m10__NH0_90__grid_1p0.grib,2020-10,2020,10,tp,m,0.003530800899761944,0.0,0.06406211853027344
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2020-2020__m11__NH0_90__grid_1p0.grib,2020-11,2020,11,tp,m,0.0033173022404891068,0.0,0.039661407470703125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2020-2020__m12__NH0_90__grid_1p0.grib,2020-12,2020,12,tp,m,0.0029131333499306843,0.0,0.05489921569824219
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2021-2021__m01__NH0_90__grid_1p0.grib,2021-01,2021,1,tp,m,0.0026496198157086263,0.0,0.04456901550292969
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2021-2021__m02__NH0_90__grid_1p0.grib,2021-02,2021,2,tp,m,0.0022044801621846537,0.0,0.028421401977539062
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2021-2021__m03__NH0_90__grid_1p0.grib,2021-03,2021,3,tp,m,0.00235824139405441,0.0,0.02895355224609375
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2021-2021__m04__NH0_90__grid_1p0.grib,2021-04,2021,4,tp,m,0.002488436498083699,0.0,0.03978729248046875
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2021-2021__m05__NH0_90__grid_1p0.grib,2021-05,2021,5,tp,m,0.0030772235828222575,0.0,0.0439605712890625
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2021-2021__m06__NH0_90__grid_1p0.grib,2021-06,2021,6,tp,m,0.003243580058684864,0.0,0.048938751220703125
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2021-2021__m07__NH0_90__grid_1p0.grib,2021-07,2021,7,tp,m,0.003673992840925808,0.0,0.04954719543457031
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2021-2021__m08__NH0_90__grid_1p0.grib,2021-08,2021,8,tp,m,0.003618064893206318,0.0,0.048564910888671875
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2021-2021__m09__NH0_90__grid_1p0.grib,2021-09,2021,9,tp,m,0.0036730889642742526,0.0,0.06703567504882812
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2021-2021__m10__NH0_90__grid_1p0.grib,2021-10,2021,10,tp,m,0.003484830024844132,0.0,0.058803558349609375
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2021-2021__m11__NH0_90__grid_1p0.grib,2021-11,2021,11,tp,m,0.0031378297457644783,0.0,0.04547691345214844
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2021-2021__m12__NH0_90__grid_1p0.grib,2021-12,2021,12,tp,m,0.002841649806341082,0.0,0.04028511047363281
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2022-2022__m01__NH0_90__grid_1p0.grib,2022-01,2022,1,tp,m,0.0023898039992103163,0.0,0.02889728546142578
tp,cds__era5_sl_monthly__ERA5__reanalysis__tp__surface__monthly__2022-2022__m02__NH0_90__grid_1p0.grib,2022-02,2022,2,tp,m,0.0023158065074967153,0.0,0.025388717651367188
